MAC,Date Time,Battery no.,,,,Voltage,Current,Remaining Capacity,FullCharge Capacity,Cycle Count,State of Health,Relative State of Charge,BMS operation Status,BMS Safety Status,Led Error0,PT_CTL0-1,PT_CTL2,Reserve,Reserve,Reserve,Reserve,Cell Voltage1,Cell Voltage2,Cell Voltage3,Cell Voltage4,Cell Voltage5,Cell Voltage6,Cell Voltage7,Cell Voltage8,Cell Voltage9,Cell Voltage10,Cell Voltage11,Cell Voltage12,Cell Voltage13,Cell Voltage14,Cell Voltage15,Cell Voltage16,Temperature1,Temperature2,Temperature3,Temperature4,Temperature5,Temperature6,Temperature7,Temperature8,Temperature9,Temperature10,Temperature11,Temperature12,Temperature13,Temperature14,Temperature15,Temperature16,Temperature17,Temperature18,Temperature19,Temperature20,Temperature21,MaxError,PendingEDV,ExAveCellVoltage,BatteryStatus,Operation Status0,Operation Status1,Safety Status0,Safety Status1,Gauging Status,Reserve,Reserve,Serial Number_1,Serial Number_2,Serial Number_3,Manufacturer Name1,Manufacturer Name2,Manufacturer Name3,Manufacturer Date,Serial Number,Device Chemistry1,BMS_FW Ver1,BMS_FW Ver2,BMS_FW Date
C0:49:EF:F9:A5:0C,2024-01-05 00:00:40,03030000004C45DD,3,3,218,208,7680,4,521,9216,256,25088,11264,768,0,0,0,255,65535,65535,65280,13,525,13,269,269,269,268,65293,13,269,525,269,525,269,781,525,65535,31755,-31221,-31221,-31221,-31221,37119,65535,65535,65535,65535,65535,65535,65535,65535,65535,65535,65535,65535,65535,,65280,25600,13,512,49153,1792,0,0,1,20735,65535,ÿBF-C436,1106207P,,NEOTEC,,,2023121,10x000,1LFP,V1.05s,3ail,2024010
C0:49:EF:F9:A5:0C,2024-01-05 00:00:44,03030000004C45DD,3,3,218,208,5120,4,521,9216,256,25088,11264,768,0,0,0,255,65535,65535,65280,13,269,13,269,269,13,268,65293,13,269,525,13,525,269,781,525,65535,31755,-31221,-31221,-31221,-31221,37119,65535,65535,65535,65535,65535,65535,65535,65535,65535,65535,65535,65535,65535,,65280,25600,13,512,49153,1792,0,0,1,20735,65535,ÿBF-C436,1106207P,,NEOTEC,,,2023121,10x000,1LFP,V1.05s,3ail,2024010
C0:49:EF:F9:A5:0C,2024-01-05 00:00:48,03030000004C45DD,3,3,218,208,5376,4,521,9216,256,25088,11264,768,0,0,0,255,65535,65535,65280,13,269,13,269,269,13,268,65293,13,269,525,269,525,269,781,269,65535,31755,-31221,-31221,-31221,-31221,37119,65535,65535,65535,65535,65535,65535,65535,65535,65535,65535,65535,65535,65535,,65280,25600,13,512,49153,1792,0,0,1,20735,65535,ÿBF-C436,1106207P,,NEOTEC,,,2023121,10x000,1LFP,V1.05s,3ail,2024010
C0:49:EF:F9:A5:0C,2024-01-05 00:00:52,03030000004C45DD,3,3,218,208,8192,4,521,9216,256,25088,11264,768,0,0,0,255,65535,65535,65280,13,269,13,269,269,269,269,13,13,269,525,13,525,269,781,525,65535,31755,-31221,-31221,-31221,-31221,37119,65535,65535,65535,65535,65535,65535,65535,65535,65535,65535,65535,65535,65535,,65280,25600,13,512,49153,1792,0,0,1,20735,65535,ÿBF-C436,1106207P,,NEOTEC,,,2023121,10x000,1LFP,V1.05s,3ail,2024010
C0:49:EF:F9:A5:0C,2024-01-05 00:00:56,03030000004C45DD,3,3,218,208,8192,4,521,9216,256,25088,11264,768,0,0,0,255,65535,65535,65280,13,525,13,269,269,269,268,65293,13,269,525,269,525,269,781,525,65535,31755,-31221,-31221,-31221,-31221,37119,65535,65535,65535,65535,65535,65535,65535,65535,65535,65535,65535,65535,65535,,65280,25600,13,512,49153,1792,0,0,1,20735,65535,ÿBF-C436,1106207P,,NEOTEC,,,2023121,10x000,1LFP,V1.05s,3ail,2024010
C0:49:EF:F9:A5:0C,2024-01-05 00:01:00,03030000004C45DD,3,3,218,208,7680,4,521,9216,256,25088,11264,768,0,0,0,255,65535,65535,65280,13,269,13,269,269,269,268,65293,13,269,525,269,525,269,781,525,65535,31755,-31221,-31221,-31221,-31221,37119,65535,65535,65535,65535,65535,65535,65535,65535,65535,65535,65535,65535,65535,,65280,25600,13,512,49153,1792,0,0,1,20735,65535,ÿBF-C436,1106207P,,NEOTEC,,,2023121,10x000,1LFP,V1.05s,3ail,2024010
C0:49:EF:F9:A5:0C,2024-01-05 00:01:04,03030000004C45DD,3,3,218,208,7936,4,521,9216,256,25088,11264,768,0,0,0,255,65535,65535,65280,13,269,13,269,269,13,268,65293,13,269,525,269,525,269,781,525,65535,31755,-31221,-31221,-31221,-31221,37119,65535,65535,65535,65535,65535,65535,65535,65535,65535,65535,65535,65535,65535,,65280,25600,13,512,49153,1792,0,0,1,20735,65535,ÿBF-C436,1106207P,,NEOTEC,,,2023121,10x000,1LFP,V1.05s,3ail,2024010
C0:49:EF:F9:A5:0C,2024-01-05 00:01:08,03030000004C45DD,3,3,218,208,5120,4,521,9216,256,25088,11264,768,0,0,0,255,65535,65535,65280,13,269,13,269,269,13,268,65293,13,269,269,269,13,269,781,525,65535,31755,-31221,-31221,-31221,-31221,37119,65535,65535,65535,65535,65535,65535,65535,65535,65535,65535,65535,65535,65535,,65280,25600,13,512,49153,1792,0,0,1,20735,65535,ÿBF-C436,1106207P,,NEOTEC,,,2023121,10x000,1LFP,V1.05s,3ail,2024010
C0:49:EF:F9:A5:0C,2024-01-05 00:01:12,03030000004C45DD,3,3,218,208,5632,4,521,9216,256,25088,11264,768,0,0,0,255,65535,65535,65280,13,269,13,269,269,13,268,65293,13,269,269,13,525,269,781,525,65535,31755,-31221,-31221,-31221,-31221,34559,65535,65535,65535,65535,65535,65535,65535,65535,65535,65535,65535,65535,65535,,65280,25600,13,512,49153,1792,0,0,1,20735,65535,ÿBF-C436,1106207P,,NEOTEC,,,2023121,10x000,1LFP,V1.05s,3ail,2024010
C0:49:EF:F9:A5:0C,2024-01-05 00:01:16,03030000004C45DD,3,3,218,208,8704,4,521,9216,256,25088,11264,768,0,0,0,255,65535,65535,65280,13,269,13,269,269,13,268,65293,13,269,525,269,525,269,781,525,65535,31755,-31221,-31221,-31221,-31221,34559,65535,65535,65535,65535,65535,65535,65535,65535,65535,65535,65535,65535,65535,,65280,25600,13,512,49153,1792,0,0,1,20735,65535,ÿBF-C436,1106207P,,NEOTEC,,,2023121,10x000,1LFP,V1.05s,3ail,2024010
C0:49:EF:F9:A5:0C,2024-01-05 00:01:20,03030000004C45DD,3,3,218,208,7936,4,521,9216,256,25088,11264,768,0,0,0,255,65535,65535,65280,13,269,13,269,269,13,268,65293,13,269,525,13,525,269,781,525,65535,31755,-31221,-31221,-31221,-31221,37119,65535,65535,65535,65535,65535,65535,65535,65535,65535,65535,65535,65535,65535,,65280,25600,13,512,49153,1792,0,0,1,20735,65535,ÿBF-C436,1106207P,,NEOTEC,,,2023121,10x000,1LFP,V1.05s,3ail,2024010
C0:49:EF:F9:A5:0C,2024-01-05 00:01:23,03030000004C45DD,3,3,218,208,7936,4,521,9216,256,25088,11264,768,0,0,0,255,65535,65535,65280,13,525,13,269,269,269,268,65293,13,269,269,269,269,269,781,525,65535,31755,-31221,-31221,-31221,-31221,34559,65535,65535,65535,65535,65535,65535,65535,65535,65535,65535,65535,65535,65535,,65280,25600,13,512,49153,1792,0,0,1,20735,65535,ÿBF-C436,1106207P,,NEOTEC,,,2023121,10x000,1LFP,V1.05s,3ail,2024010
C0:49:EF:F9:A5:0C,2024-01-05 00:01:27,03030000004C45DD,3,3,218,208,7936,4,521,9216,256,25088,11264,768,0,0,0,255,65535,65535,65280,13,525,13,269,269,269,268,65293,13,269,525,269,525,269,781,525,65535,31755,-31221,-31221,-31221,-31221,34559,65535,65535,65535,65535,65535,65535,65535,65535,65535,65535,65535,65535,65535,,65280,25600,13,512,49153,1792,0,0,1,20735,65535,ÿBF-C436,1106207P,,NEOTEC,,,2023121,10x000,1LFP,V1.05s,3ail,2024010
C0:49:EF:F9:A5:0C,2024-01-05 00:01:31,03030000004C45DD,3,3,218,208,8192,4,521,9216,256,25088,11264,768,0,0,0,255,65535,65535,65280,13,525,13,269,269,13,268,65293,13,269,525,269,525,269,781,269,65535,31755,-31221,-31221,-31221,-31221,37119,65535,65535,65535,65535,65535,65535,65535,65535,65535,65535,65535,65535,65535,,65280,25600,13,512,49153,1792,0,0,1,20735,65535,ÿBF-C436,1106207P,,NEOTEC,,,2023121,10x000,1LFP,V1.05s,3ail,2024010
C0:49:EF:F9:A5:0C,2024-01-05 00:01:35,03030000004C45DD,3,3,218,208,7680,4,521,9216,256,25088,11264,768,0,0,0,255,65535,65535,65280,13,269,13,269,269,269,268,65293,13,269,525,13,525,269,781,525,65535,31755,-31221,-31221,-31221,-31221,37119,65535,65535,65535,65535,65535,65535,65535,65535,65535,65535,65535,65535,65535,,65280,25600,13,512,49153,1792,0,0,1,20735,65535,ÿBF-C436,1106207P,,NEOTEC,,,2023121,10x000,1LFP,V1.05s,3ail,2024010
C0:49:EF:F9:A5:0C,2024-01-05 00:01:39,03030000004C45DD,3,3,218,208,7680,4,521,9216,256,25088,11264,768,0,0,0,255,65535,65535,65280,13,269,13,269,269,269,268,65293,13,269,269,269,525,269,781,525,65535,31755,-31221,-31221,-31221,-31221,34559,65535,65535,65535,65535,65535,65535,65535,65535,65535,65535,65535,65535,65535,,65280,25600,13,512,49153,1792,0,0,1,20735,65535,ÿBF-C436,1106207P,,NEOTEC,,,2023121,10x000,1LFP,V1.05s,3ail,2024010
C0:49:EF:F9:A5:0C,2024-01-05 00:01:43,03030000004C45DD,3,3,218,208,5376,4,521,9216,256,25088,11264,768,0,0,0,255,65535,65535,65280,13,269,13,269,269,13,268,65293,13,269,525,269,525,269,781,525,65535,31755,-31221,-31221,-31221,-31221,34559,65535,65535,65535,65535,65535,65535,65535,65535,65535,65535,65535,65535,65535,,65280,25600,13,512,49153,1792,0,0,1,20735,65535,ÿBF-C436,1106207P,,NEOTEC,,,2023121,10x000,1LFP,V1.05s,3ail,2024010
C0:49:EF:F9:A5:0C,2024-01-05 00:01:47,03030000004C45DD,3,3,218,208,7936,4,521,9216,256,25088,11264,768,0,0,0,255,65535,65535,65280,13,269,13,269,269,269,268,65293,13,269,525,269,525,269,781,269,65535,31755,-31221,-31221,-31221,-31221,34559,65535,65535,65535,65535,65535,65535,65535,65535,65535,65535,65535,65535,65535,,65280,25600,13,512,49153,1792,0,0,1,20735,65535,ÿBF-C436,1106207P,,NEOTEC,,,2023121,10x000,1LFP,V1.05s,3ail,2024010
C0:49:EF:F9:A5:0C,2024-01-05 00:01:51,03030000004C45DD,3,3,218,208,7936,4,521,9216,256,25088,11264,768,0,0,0,255,65535,65535,65280,13,269,13,269,269,269,268,65293,13,269,525,13,525,269,781,525,65535,31755,-31221,-31221,-31221,-31221,37119,65535,65535,65535,65535,65535,65535,65535,65535,65535,65535,65535,65535,65535,,65280,25600,13,512,49153,1792,0,0,1,20735,65535,ÿBF-C436,1106207P,,NEOTEC,,,2023121,10x000,1LFP,V1.05s,3ail,2024010
C0:49:EF:F9:A5:0C,2024-01-05 00:01:55,03030000004C45DD,3,3,218,208,7936,4,521,9216,256,25088,11264,768,0,0,0,255,65535,65535,65280,13,525,13,269,269,269,268,65293,13,269,525,269,525,269,781,525,65535,31755,-31221,-31221,-31221,-31221,37119,65535,65535,65535,65535,65535,65535,65535,65535,65535,65535,65535,65535,65535,,65280,25600,13,512,49153,1792,0,0,1,20735,65535,ÿBF-C436,1106207P,,NEOTEC,,,2023121,10x000,1LFP,V1.05s,3ail,2024010
C0:49:EF:F9:A5:0C,2024-01-05 00:01:59,03030000004C45DD,3,3,218,208,7680,4,521,9216,256,25088,11264,768,0,0,0,255,65535,65535,65280,13,269,13,269,269,269,268,65293,13,269,269,269,525,269,781,525,65535,31755,-31221,-31221,-31221,-31221,37119,65535,65535,65535,65535,65535,65535,65535,65535,65535,65535,65535,65535,65535,,65280,25600,13,512,49153,1792,0,0,1,20735,65535,ÿBF-C436,1106207P,,NEOTEC,,,2023121,10x000,1LFP,V1.05s,3ail,2024010
C0:49:EF:F9:A5:0C,2024-01-05 00:02:03,03030000004C45DD,3,3,218,208,7680,4,521,9216,256,25088,11264,768,0,0,0,255,65535,65535,65280,13,269,13,269,269,13,268,65293,13,269,525,269,525,269,781,525,65535,31755,-31221,-31221,-31221,-31221,37119,65535,65535,65535,65535,65535,65535,65535,65535,65535,65535,65535,65535,65535,,65280,25600,13,512,49153,1792,0,0,1,20735,65535,ÿBF-C436,1106207P,,NEOTEC,,,2023121,10x000,1LFP,V1.05s,3ail,2024010
C0:49:EF:F9:A5:0C,2024-01-05 00:02:07,03030000004C45DD,3,3,218,208,7936,4,521,9216,256,25088,11264,768,0,0,0,255,65535,65535,65280,13,269,13,269,269,269,269,13,13,269,525,269,525,269,781,269,65535,31755,-31221,-31221,-31221,-31221,37119,65535,65535,65535,65535,65535,65535,65535,65535,65535,65535,65535,65535,65535,,65280,25600,13,512,49153,1792,0,0,1,20735,65535,ÿBF-C436,1106207P,,NEOTEC,,,2023121,10x000,1LFP,V1.05s,3ail,2024010
C0:49:EF:F9:A5:0C,2024-01-05 00:02:10,03030000004C45DD,3,3,218,208,7680,4,521,9216,256,25088,11264,768,0,0,0,255,65535,65535,65280,13,525,13,269,269,269,268,65293,13,269,525,269,525,269,781,525,65535,31755,-31221,-31221,-31221,-31221,37119,65535,65535,65535,65535,65535,65535,65535,65535,65535,65535,65535,65535,65535,,65280,25600,13,512,49153,1792,0,0,1,20735,65535,ÿBF-C436,1106207P,,NEOTEC,,,2023121,10x000,1LFP,V1.05s,3ail,2024010
C0:49:EF:F9:A5:0C,2024-01-05 00:02:14,03030000004C45DD,3,3,218,208,8192,4,521,9216,256,25088,11264,768,0,0,0,255,65535,65535,65280,13,269,13,269,269,13,268,65293,13,269,525,13,525,269,781,525,65535,31755,-31221,-31221,-31221,-31221,37119,65535,65535,65535,65535,65535,65535,65535,65535,65535,65535,65535,65535,65535,,65280,25600,13,512,49153,1792,0,0,1,20735,65535,ÿBF-C436,1106207P,,NEOTEC,,,2023121,10x000,1LFP,V1.05s,3ail,2024010
C0:49:EF:F9:A5:0C,2024-01-05 00:02:18,03030000004C45DD,3,3,218,208,8192,4,521,9216,256,25088,11264,768,0,0,0,255,65535,65535,65280,13,269,13,269,269,13,268,65293,13,269,525,13,525,269,781,525,65535,31755,-31221,-31221,-31221,-31221,37119,65535,65535,65535,65535,65535,65535,65535,65535,65535,65535,65535,65535,65535,,65280,25600,13,512,49153,1792,0,0,1,20735,65535,ÿBF-C436,1106207P,,NEOTEC,,,2023121,10x000,1LFP,V1.05s,3ail,2024010
C0:49:EF:F9:A5:0C,2024-01-05 00:02:22,03030000004C45DD,3,3,218,208,8704,4,521,9216,256,25088,11264,768,0,0,0,255,65535,65535,65280,13,269,13,269,269,13,268,65293,13,269,525,269,525,269,781,525,65535,31755,-31221,-31221,-31221,-31221,37119,65535,65535,65535,65535,65535,65535,65535,65535,65535,65535,65535,65535,65535,,65280,25600,13,512,49153,1792,0,0,1,20735,65535,ÿBF-C436,1106207P,,NEOTEC,,,2023121,10x000,1LFP,V1.05s,3ail,2024010
C0:49:EF:F9:A5:0C,2024-01-05 00:02:26,03030000004C45DD,3,3,218,208,8960,4,521,9216,256,25088,11264,768,0,0,0,255,65535,65535,65280,13,525,13,269,269,13,268,65293,13,269,525,269,525,269,781,525,65535,31755,-31221,-31221,-31221,-31221,37119,65535,65535,65535,65535,65535,65535,65535,65535,65535,65535,65535,65535,65535,,65280,25600,13,512,49153,1792,0,0,1,20735,65535,ÿBF-C436,1106207P,,NEOTEC,,,2023121,10x000,1LFP,V1.05s,3ail,2024010
C0:49:EF:F9:A5:0C,2024-01-05 00:02:30,03030000004C45DD,3,3,218,208,8960,4,521,9216,256,25088,11264,768,0,0,0,255,65535,65535,65280,13,269,13,269,269,13,268,65293,13,269,525,269,525,269,781,525,65535,31755,-31221,-31221,-31221,-31221,37119,65535,65535,65535,65535,65535,65535,65535,65535,65535,65535,65535,65535,65535,,65280,25600,13,512,49153,1792,0,0,1,20735,65535,ÿBF-C436,1106207P,,NEOTEC,,,2023121,10x000,1LFP,V1.05s,3ail,2024010
C0:49:EF:F9:A5:0C,2024-01-05 00:02:34,03030000004C45DD,3,3,218,208,8960,4,521,9216,256,25088,11264,768,0,0,0,255,65535,65535,65280,13,269,13,269,269,13,268,65293,13,269,525,269,525,269,781,525,65535,31755,-31221,-31221,-31221,-31221,37119,65535,65535,65535,65535,65535,65535,65535,65535,65535,65535,65535,65535,65535,,65280,25600,13,512,49153,1792,0,0,1,20735,65535,ÿBF-C436,1106207P,,NEOTEC,,,2023121,10x000,1LFP,V1.05s,3ail,2024010
C0:49:EF:F9:A5:0C,2024-01-05 00:02:38,03030000004C45DD,3,3,218,208,7936,4,521,9216,256,25088,11264,768,0,0,0,255,65535,65535,65280,13,269,13,269,269,269,268,65293,13,269,269,269,525,269,781,525,65535,31755,-31221,-31221,-31221,-31221,37119,65535,65535,65535,65535,65535,65535,65535,65535,65535,65535,65535,65535,65535,,65280,25600,13,512,49153,1792,0,0,1,20735,65535,ÿBF-C436,1106207P,,NEOTEC,,,2023121,10x000,1LFP,V1.05s,3ail,2024010
C0:49:EF:F9:A5:0C,2024-01-05 00:02:42,03030000004C45DD,3,3,218,208,7680,4,521,9216,256,25088,11264,768,0,0,0,255,65535,65535,65280,13,269,13,269,269,269,268,65293,13,269,525,269,525,269,781,525,65535,31755,-31221,-31221,-31221,-31221,37119,65535,65535,65535,65535,65535,65535,65535,65535,65535,65535,65535,65535,65535,,65280,25600,13,512,49153,1792,0,0,1,20735,65535,ÿBF-C436,1106207P,,NEOTEC,,,2023121,10x000,1LFP,V1.05s,3ail,2024010
C0:49:EF:F9:A5:0C,2024-01-05 00:02:46,03030000004C45DD,3,3,218,208,4608,4,521,9216,256,25088,11264,768,0,0,0,255,65535,65535,65280,13,269,13,269,269,13,268,65293,13,269,525,269,525,269,781,525,65535,31755,-31221,-31221,-31221,-31221,37119,65535,65535,65535,65535,65535,65535,65535,65535,65535,65535,65535,65535,65535,,65280,25600,13,512,49153,1792,0,0,1,20735,65535,ÿBF-C436,1106207P,,NEOTEC,,,2023121,10x000,1LFP,V1.05s,3ail,2024010
C0:49:EF:F9:A5:0C,2024-01-05 00:02:50,03030000004C45DD,3,3,218,208,7168,4,521,9216,256,25088,11264,768,0,0,0,255,65535,65535,65280,13,269,13,269,269,13,268,65293,13,269,525,269,525,269,781,525,65535,31755,-31221,-31221,-31221,-31221,37119,65535,65535,65535,65535,65535,65535,65535,65535,65535,65535,65535,65535,65535,,65280,25600,13,512,49153,1792,0,0,1,20735,65535,ÿBF-C436,1106207P,,NEOTEC,,,2023121,10x000,1LFP,V1.05s,3ail,2024010
C0:49:EF:F9:A5:0C,2024-01-05 00:02:53,03030000004C45DD,3,3,218,208,5376,4,521,9216,256,25088,11264,768,0,0,0,255,65535,65535,65280,13,269,13,269,269,13,268,65293,13,269,269,13,525,269,781,525,65535,31755,-31221,-31221,-31221,-31221,37119,65535,65535,65535,65535,65535,65535,65535,65535,65535,65535,65535,65535,65535,,65280,25600,13,512,49153,1792,0,0,1,20735,65535,ÿBF-C436,1106207P,,NEOTEC,,,2023121,10x000,1LFP,V1.05s,3ail,2024010
C0:49:EF:F9:A5:0C,2024-01-05 00:02:57,03030000004C45DD,3,3,218,208,7936,4,521,9216,256,25088,11264,768,0,0,0,255,65535,65535,65280,13,525,13,269,269,269,268,65293,13,269,269,13,1037,269,781,525,65535,31755,-31221,-31221,-31221,-31221,37119,65535,65535,65535,65535,65535,65535,65535,65535,65535,65535,65535,65535,65535,,65280,25600,13,512,49153,1792,0,0,1,20735,65535,ÿBF-C436,1106207P,,NEOTEC,,,2023121,10x000,1LFP,V1.05s,3ail,2024010
C0:49:EF:F9:A5:0C,2024-01-05 00:03:01,03030000004C45DD,3,3,218,208,6144,4,521,9216,256,25088,11264,768,0,0,0,255,65535,65535,65280,13,269,13,269,269,13,268,65293,13,269,525,13,525,269,781,525,65535,31755,-31221,-31221,-31221,-31221,37119,65535,65535,65535,65535,65535,65535,65535,65535,65535,65535,65535,65535,65535,,65280,25600,13,512,49153,1792,0,0,1,20735,65535,ÿBF-C436,1106207P,,NEOTEC,,,2023121,10x000,1LFP,V1.05s,3ail,2024010
C0:49:EF:F9:A5:0C,2024-01-05 00:03:05,03030000004C45DD,3,3,218,208,8192,4,521,9216,256,25088,11264,768,0,0,0,255,65535,65535,65280,13,269,13,269,269,269,268,65293,13,269,525,269,525,269,781,525,65535,31755,-31221,-31221,-31221,-31221,37119,65535,65535,65535,65535,65535,65535,65535,65535,65535,65535,65535,65535,65535,,65280,25600,13,512,49153,1792,0,0,1,20735,65535,ÿBF-C436,1106207P,,NEOTEC,,,2023121,10x000,1LFP,V1.05s,3ail,2024010
C0:49:EF:F9:A5:0C,2024-01-05 00:03:09,03030000004C45DD,3,3,218,208,5376,4,521,9216,256,25088,11264,768,0,0,0,255,65535,65535,65280,13,269,13,269,269,13,268,65293,13,269,525,13,525,269,781,525,65535,31755,-31221,-31221,-31221,-31221,37119,65535,65535,65535,65535,65535,65535,65535,65535,65535,65535,65535,65535,65535,,65280,25600,13,512,49153,1792,0,0,1,20735,65535,ÿBF-C436,1106207P,,NEOTEC,,,2023121,10x000,1LFP,V1.05s,3ail,2024010
